,0
2998,1
2999,1
3000,1
3001,0
3002,2
3003,1
3004,2
3005,0
3006,1
3007,1
3008,2
3009,0
3010,2
3011,1
3012,0
3013,1
3014,2
3015,0
3016,2
3017,1
3018,1
3019,0
3020,1
3021,0
3022,1
3023,0
3024,2
3025,2
3026,1
3027,0
3028,0
3029,1
3030,1
3031,0
3032,1
3033,0
3034,2
3035,1
3036,1
3037,1
3038,2
3039,0
3040,1
3041,1
3042,1
3043,1
3044,0
3045,0
3046,1
3047,1
3048,1
3049,2
3050,1
3051,1
3052,1
3053,1
3054,1
3055,2
3056,1
3057,1
3058,2
3059,0
3060,0
3061,2
3062,0
3063,0
3064,1
3065,1
3066,0
3067,2
3068,1
3069,1
3070,1
3071,0
3072,2
3073,2
3074,0
3075,2
3076,2
3077,0
3078,1
3079,2
3080,1
3081,1
3082,0
3083,1
3084,1
3085,0
3086,1
3087,0
3088,1
3089,1
3090,0
3091,1
3092,0
3093,2
3094,1
3095,1
3096,1
3097,0
3098,2
3099,2
3100,1
3101,1
3102,1
3103,2
3104,2
3105,2
3106,2
3107,1
3108,1
3109,0
3110,2
3111,2
3112,2
3113,0
3114,2
3115,2
3116,2
3117,2
3118,1
3119,2
3120,2
3121,1
3122,0
3123,2
3124,0
3125,2
3126,2
3127,1
3128,2
3129,1
3130,0
3131,1
3132,1
3133,0
3134,2
3135,0
3136,2
3137,2
3138,0
3139,1
3140,0
3141,2
3142,0
3143,2
3144,1
3145,2
3146,1
3147,1
3148,0
3149,2
3150,0
3151,2
3152,1
3153,2
3154,2
3155,0
3156,1
3157,2
3158,2
3159,1
3160,1
3161,0
3162,1
3163,0
3164,2
3165,1
3166,2
3167,1
3168,0
3169,1
3170,2
3171,1
3172,2
3173,0
3174,0
3175,1
3176,1
3177,2
3178,1
3179,1
3180,0
3181,0
3182,1
3183,2
3184,2
3185,1
3186,1
3187,0
3188,0
3189,2
3190,0
3191,1
3192,2
3193,2
3194,0
3195,1
3196,1
3197,0
3198,0
3199,1
3200,1
3201,1
3202,1
3203,0
3204,2
3205,2
3206,2
3207,1
3208,1
3209,1
3210,2
3211,2
3212,1
3213,1
3214,0
3215,2
3216,0
3217,2
3218,1
3219,1
3220,0
3221,0
3222,2
3223,1
3224,0
3225,2
3226,1
3227,1
3228,0
3229,2
3230,2
3231,0
3232,0
3233,1
3234,1
3235,0
3236,0
3237,0
3238,2
3239,2
3240,2
3241,1
3242,2
3243,1
3244,0
3245,0
3246,0
3247,0
3248,0
3249,2
3250,2
3251,0
3252,2
3253,1
3254,1
3255,0
3256,2
3257,1
3258,0
3259,0
3260,1
3261,2
3262,2
3263,2
3264,1
3265,1
3266,0
3267,2
3268,1
3269,0
3270,1
3271,1
3272,2
3273,1
3274,1
3275,0
3276,1
3277,1
3278,2
3279,1
3280,2
3281,0
3282,0
3283,2
3284,2
3285,0
3286,1
3287,1
3288,1
3289,0
3290,0
3291,1
3292,2
3293,2
3294,1
3295,1
3296,1
3297,2
3298,1
3299,1
3300,0
3301,2
3302,0
3303,1
3304,2
3305,1
3306,0
3307,2
3308,1
3309,0
3310,1
3311,0
3312,0
3313,0
3314,2
3315,1
3316,1
3317,1
3318,0
3319,0
3320,1
3321,1
3322,1
3323,1
3324,1
3325,1
3326,0
3327,1
3328,2
3329,1
3330,1
3331,0
3332,2
3333,0
3334,1
3335,0
3336,1
3337,1
3338,1
3339,1
3340,1
3341,0
3342,1
3343,0
3344,2
3345,1
3346,2
3347,1
3348,2
3349,1
3350,1
3351,2
3352,1
3353,0
3354,2
3355,2
3356,0
3357,0
3358,1
3359,2
3360,0
3361,1
3362,1
3363,1
3364,0
3365,0
3366,2
3367,0
3368,2
3369,1
3370,2
3371,2
3372,1
3373,1
3374,0
3375,1
3376,1
3377,2
3378,0
3379,2
3380,0
3381,1
3382,1
3383,1
3384,2
3385,0
3386,1
3387,0
3388,2
3389,0
3390,0
3391,2
3392,1
3393,2
3394,1
3395,2
3396,2
3397,0
3398,0
3399,2
3400,0
3401,1
3402,1
3403,0
3404,1
3405,2
3406,2
3407,1
3408,1
3409,1
3410,1
3411,1
3412,1
3413,1
3414,2
3415,2
3416,0
3417,0
3418,0
3419,0
3420,1
3421,1
3422,0
3423,1
3424,0
3425,1
3426,2
3427,1
3428,2
3429,1
3430,0
3431,1
3432,0
3433,0
3434,2
3435,1
3436,2
3437,2
3438,1
3439,1
3440,0
3441,0
3442,2
3443,2
3444,2
3445,1
3446,2
3447,1
3448,0
3449,0
3450,1
3451,2
3452,2
3453,0
3454,2
3455,1
3456,0
3457,1
3458,2
3459,0
3460,1
3461,2
3462,1
3463,1
3464,0
3465,2
3466,2
3467,1
3468,0
3469,0
3470,1
3471,0
3472,1
3473,2
3474,0
3475,0
3476,2
3477,2
3478,1
3479,1
3480,2
3481,0
3482,1
3483,1
3484,1
3485,2
3486,1
3487,2
3488,2
3489,2
3490,1
3491,0
3492,0
3493,2
3494,1
3495,1
3496,1
3497,1
3498,0
3499,2
3500,0
3501,0
3502,0
3503,0
3504,0
3505,1
3506,0
3507,0
3508,1
3509,1
3510,2
3511,2
3512,0
3513,1
3514,1
3515,1
3516,1
3517,1
3518,0
3519,2
3520,2
3521,2
3522,0
3523,0
3524,0
3525,1
3526,0
3527,0
3528,2
3529,1
3530,1
3531,1
3532,0
3533,1
3534,1
3535,0
3536,0
3537,2
3538,1
3539,2
3540,1
3541,1
3542,1
3543,0
3544,2
3545,0
3546,2
3547,1
3548,2
3549,1
3550,0
3551,1
3552,1
3553,2
3554,2
3555,2
3556,0
3557,2
3558,0
3559,1
3560,1
3561,2
3562,1
3563,2
3564,2
3565,0
3566,1
3567,0
3568,1
3569,1
3570,1
3571,1
3572,0
3573,1
3574,0
3575,2
3576,1
3577,2
3578,1
3579,1
3580,0
3581,1
3582,0
3583,1
3584,1
3585,0
3586,2
3587,2
3588,1
3589,1
3590,0
3591,0
3592,1
3593,1
3594,0
3595,0
3596,1
3597,2
3598,0
3599,2
3600,1
3601,1
3602,1
3603,0
3604,1
3605,1
3606,0
3607,1
3608,1
3609,1
3610,2
3611,1
3612,0
3613,0
3614,0
3615,1
3616,2
3617,0
3618,2
3619,1
3620,2
3621,1
3622,0
3623,2
3624,1
3625,1
3626,0
3627,0
3628,1
3629,0
3630,1
3631,2
3632,1
3633,1
3634,1
3635,0
3636,2
3637,2
3638,0
3639,0
3640,0
3641,1
3642,0
3643,2
3644,2
3645,2
3646,2
3647,0
3648,1
3649,1
3650,0
3651,2
3652,0
3653,2
3654,1
3655,0
3656,1
3657,2
3658,1
3659,1
3660,0
3661,1
3662,0
3663,1
3664,0
3665,1
3666,2
3667,0
3668,1
3669,2
3670,1
3671,0
3672,1
3673,0
3674,1
3675,0
3676,0
3677,2
3678,0
3679,1
3680,1
3681,0
3682,1
3683,1
3684,1
3685,0
3686,0
3687,0
3688,2
3689,1
3690,2
3691,2
3692,0
3693,0
3694,0
3695,0
3696,1
3697,1
3698,1
3699,0
3700,0
3701,1
3702,1
3703,1
3704,1
3705,0
3706,0
3707,0
3708,2
3709,0
3710,2
3711,2
3712,1
3713,2
3714,0
3715,0
3716,1
3717,2
3718,0
3719,2
3720,0
3721,1
3722,0
3723,1
3724,0
3725,1
3726,1
3727,1
3728,1
3729,0
3730,0
3731,1
3732,0
3733,2
3734,1
3735,2
3736,0
3737,0
3738,1
3739,1
3740,2
3741,1
3742,1
3743,1
3744,2
3745,1
3746,2
3747,1
3748,0
3749,2
3750,0
3751,0
3752,1
3753,1
3754,0
3755,1
3756,1
3757,1
3758,0
3759,1
3760,0
3761,1
3762,1
3763,1
3764,0
3765,0
3766,2
3767,1
3768,2
3769,0
3770,1
3771,0
3772,0
3773,1
3774,1
3775,0
3776,0
3777,2
3778,1
3779,0
3780,0
3781,2
3782,2
3783,1
3784,1
3785,1
3786,1
3787,0
3788,1
3789,2
3790,2
3791,0
3792,1
3793,0
3794,0
3795,2
3796,2
3797,2
3798,0
3799,2
3800,0
3801,2
3802,2
3803,1
3804,1
3805,1
3806,1
3807,1
3808,2
3809,0
3810,0
3811,0
3812,1
3813,1
3814,0
3815,2
3816,1
3817,2
3818,0
3819,0
3820,1
3821,2
3822,1
3823,1
3824,1
3825,2
3826,0
3827,1
3828,1
3829,1
3830,0
3831,1
3832,1
3833,0
3834,1
3835,1
3836,1
3837,1
3838,1
3839,2
3840,0
3841,2
3842,1
3843,1
3844,1
3845,2
3846,2
3847,2
3848,2
3849,0
3850,2
3851,1
3852,2
3853,1
3854,0
3855,0
3856,2
3857,1
3858,2
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,1
3868,1
3869,1
3870,2
3871,1
3872,1
3873,2
3874,0
3875,1
3876,0
3877,0
3878,0
3879,0
3880,1
3881,0
3882,0
3883,1
3884,2
3885,1
3886,2
3887,2
3888,0
3889,1
3890,2
3891,0
3892,1
3893,2
3894,2
3895,1
3896,2
3897,1
3898,1
3899,0
3900,2
3901,0
3902,2
3903,1
3904,1
3905,0
3906,2
3907,0
3908,0
3909,1
3910,1
3911,1
3912,0
3913,2
3914,0
3915,1
3916,1
3917,2
3918,1
3919,1
3920,1
3921,0
3922,1
3923,1
3924,0
3925,1
3926,2
3927,0
3928,2
3929,2
3930,1
3931,1
3932,2
3933,0
3934,1
3935,0
3936,2
3937,2
3938,1
3939,2
3940,0
3941,1
3942,2
3943,0
3944,1
3945,2
3946,1
3947,1
3948,0
3949,2
3950,2
3951,0
3952,0
3953,1
3954,2
3955,0
3956,0
3957,0
3958,0
3959,0
3960,2
3961,0
3962,1
3963,1
3964,2
3965,2
3966,0
3967,1
3968,2
3969,1
3970,2
3971,2
3972,2
3973,1
3974,1
3975,0
3976,0
3977,1
3978,1
3979,0
3980,2
3981,0
3982,2
3983,1
3984,1
3985,1
3986,1
3987,1
3988,2
3989,0
3990,0
3991,2
3992,0
3993,2
3994,0
3995,0
3996,0
3997,1
3998,2
3999,0
4000,0
4001,0
4002,0
4003,2
4004,1
4005,1
4006,2
4007,1
4008,1
4009,0
4010,2
4011,2
4012,0
4013,0
4014,1
4015,2
4016,2
4017,1
4018,2
4019,1
4020,0
4021,0
4022,0
4023,1
4024,2
4025,0
4026,2
4027,2
4028,1
4029,1
4030,2
4031,0
4032,0
4033,1
4034,1
4035,0
4036,1
4037,0
4038,1
4039,2
4040,0
4041,0
4042,1
4043,2
4044,0
4045,2
4046,0
4047,1
4048,1
4049,0
4050,1
4051,2
4052,1
4053,2
4054,1
4055,0
4056,0
4057,0
4058,0
4059,2
4060,1
4061,1
4062,1
4063,0
4064,0
4065,2
4066,1
4067,2
4068,1
4069,1
4070,2
4071,0
4072,1
4073,1
4074,0
4075,2
4076,2
4077,2
4078,1
4079,0
4080,2
4081,1
4082,1
4083,0
4084,0
4085,1
4086,0
4087,1
4088,2
4089,0
4090,0
4091,2
4092,1
4093,1
4094,0
4095,2
4096,1
4097,2
4098,1
4099,0
4100,1
4101,0
4102,2
4103,2
4104,2
4105,1
4106,2
4107,0
4108,0
4109,2
4110,2
4111,2
4112,2
4113,0
4114,0
4115,1
4116,0
4117,1
4118,1
4119,1
4120,1
4121,1
4122,2
4123,1
4124,0
4125,2
4126,2
4127,1
4128,2
4129,0
4130,1
4131,1
4132,2
4133,0
4134,1
4135,2
4136,2
4137,0
4138,2
4139,1
4140,1
4141,1
4142,0
4143,1
4144,1
4145,0
4146,1
4147,1
4148,0
4149,1
4150,2
4151,1
4152,2
4153,1
4154,1
4155,1
4156,0
4157,2
4158,2
4159,0
4160,1
4161,1
4162,1
4163,2
4164,1
4165,0
4166,1
4167,2
4168,1
4169,1
4170,0
4171,1
4172,1
4173,1
4174,2
4175,1
4176,2
4177,2
4178,1
4179,1
4180,0
4181,0
4182,0
4183,1
4184,2
4185,1
4186,0
4187,1
4188,2
4189,1
4190,1
4191,0
4192,1
4193,1
4194,1
4195,1
4196,1
4197,0
4198,0
4199,2
4200,0
4201,1
4202,0
4203,1
4204,2
4205,0
4206,1
4207,1
4208,0
4209,0
4210,2
4211,2
4212,0
4213,1
4214,0
4215,2
4216,0
4217,2
4218,2
4219,2
4220,2
4221,0
4222,1
4223,1
4224,1
4225,1
4226,0
4227,1
4228,0
4229,2
4230,1
4231,0
4232,2
4233,1
4234,0
4235,1
4236,2
4237,0
4238,1
4239,0
4240,2
4241,1
4242,0
4243,0
4244,1
4245,0
4246,2
4247,1
4248,0
4249,1
4250,0
4251,1
4252,2
4253,2
4254,1
4255,2
4256,1
4257,0
4258,2
4259,1
4260,0
4261,1
4262,1
4263,1
4264,2
4265,0
4266,2
4267,2
4268,2
4269,0
4270,0
4271,2
4272,2
4273,0
4274,1
4275,1
4276,0
4277,1
4278,0
4279,0
4280,1
4281,0
4282,1
4283,0
4284,1
4285,1
4286,1
4287,2
4288,1
4289,0
4290,2
4291,1
4292,0
4293,2
4294,0
4295,1
4296,1
4297,2
4298,2
4299,2
4300,0
4301,2
4302,1
4303,1
4304,1
4305,0
4306,1
4307,2
4308,0
4309,2
4310,0
4311,1
4312,0
4313,1
4314,0
4315,1
4316,1
4317,2
4318,0
4319,2
4320,2
4321,0
4322,0
4323,1
4324,0
4325,2
4326,1
4327,2
4328,0
4329,1
4330,0
4331,2
4332,2
4333,1
4334,2
4335,1
4336,0
4337,1
4338,0
4339,1
4340,0
4341,1
4342,1
4343,1
4344,1
4345,2
4346,1
4347,2
4348,1
4349,0
4350,2
4351,0
4352,0
4353,2
4354,0
4355,2
4356,2
4357,2
4358,0
4359,0
4360,2
4361,2
4362,1
4363,0
4364,1
4365,2
4366,1
4367,1
4368,0
4369,1
4370,2
4371,2
4372,0
4373,2
4374,1
4375,1
4376,1
4377,1
4378,1
4379,2
4380,1
4381,0
4382,1
4383,0
4384,2
4385,1
4386,1
4387,2
4388,2
4389,1
4390,0
4391,2
4392,2
4393,1
4394,0
4395,1
4396,1
4397,2
4398,2
4399,1
4400,0
4401,1
4402,0
4403,0
4404,1
4405,1
4406,1
4407,2
4408,1
4409,0
4410,2
4411,1
4412,0
4413,2
4414,2
4415,0
4416,1
4417,2
4418,2
4419,1
4420,1
4421,0
4422,1
4423,1
4424,0
4425,2
4426,1
4427,1
4428,0
4429,2
4430,0
4431,2
4432,1
4433,1
4434,1
4435,0
4436,0
4437,1
4438,1
4439,2
4440,0
4441,2
4442,2
4443,0
4444,0
4445,1
4446,0
4447,1
4448,0
4449,1
4450,1
4451,1
4452,2
4453,0
4454,1
4455,2
4456,1
4457,0
4458,2
4459,2
4460,1
4461,2
4462,2
4463,1
4464,1
4465,1
4466,2
4467,1
4468,0
4469,0
4470,0
4471,1
4472,1
4473,1
4474,2
4475,2
4476,0
4477,1
4478,1
4479,1
4480,2
4481,0
4482,0
4483,2
4484,2
4485,2
4486,1
4487,0
4488,1
4489,2
4490,0
4491,0
4492,0
4493,1
4494,1
4495,1
4496,0
4497,1
4498,1
4499,1
4500,1
4501,1
4502,1
4503,1
4504,1
4505,1
4506,0
4507,0
4508,1
4509,0
4510,1
4511,0
4512,2
4513,0
4514,1
4515,0
4516,1
4517,2
4518,0
4519,1
4520,1
4521,1
4522,1
4523,1
4524,1
4525,0
4526,0
4527,0
4528,2
4529,1
4530,1
4531,0
4532,1
4533,2
4534,1
4535,0
4536,0
4537,2
4538,1
4539,2
4540,2
4541,0
4542,1
4543,0
4544,1
4545,1
4546,0
4547,0
4548,1
4549,1
4550,0
4551,1
4552,0
4553,0
4554,2
4555,0
4556,2
4557,2
4558,1
4559,2
4560,1
4561,1
4562,1
4563,2
4564,1
4565,0
4566,2
4567,0
4568,0
4569,1
4570,0
4571,1
4572,0
4573,1
4574,2
4575,0
4576,2
4577,0
4578,2
4579,2
4580,0
4581,1
4582,0
4583,0
4584,2
4585,0
4586,2
4587,1
4588,0
4589,1
4590,2
4591,0
4592,1
4593,1
4594,2
4595,0
4596,1
4597,1
4598,2
4599,1
4600,1
4601,2
4602,2
4603,1
4604,1
4605,0
4606,0
4607,2
4608,0
4609,0
4610,2
4611,1
4612,1
4613,1
4614,1
4615,1
4616,2
4617,0
4618,0
4619,2
4620,1
4621,0
4622,1
4623,1
4624,0
4625,0
4626,1
4627,2
4628,1
4629,1
4630,0
4631,1
4632,1
4633,0
4634,1
4635,1
4636,1
4637,0
4638,2
4639,1
4640,2
4641,1
4642,1
4643,2
4644,0
4645,2
4646,0
4647,0
4648,2
4649,1
4650,0
4651,0
4652,1
4653,2
4654,1
4655,2
4656,1
4657,1
4658,1
4659,1
4660,0
4661,2
4662,2
4663,0
4664,1
4665,0
4666,1
4667,2
4668,1
4669,1
4670,2
4671,2
4672,1
4673,2
4674,2
4675,1
4676,0
4677,2
4678,0
4679,0
4680,0
4681,1
4682,0
4683,1
4684,0
4685,0
4686,0
4687,1
4688,1
4689,1
4690,1
4691,1
4692,2
4693,0
4694,0
4695,0
4696,0
4697,1
4698,1
4699,0
4700,1
4701,0
4702,0
4703,1
4704,1
4705,0
4706,2
4707,0
4708,1
4709,2
4710,0
4711,1
4712,0
4713,1
4714,1
4715,1
4716,0
4717,1
4718,1
4719,1
4720,1
4721,0
4722,0
4723,2
4724,2
4725,1
4726,1
4727,0
4728,1
4729,1
4730,1
4731,0
4732,1
4733,0
4734,1
4735,1
4736,1
4737,1
4738,0
4739,1
4740,2
4741,1
4742,1
4743,1
4744,1
4745,1
4746,0
4747,2
4748,2
4749,2
4750,2
4751,1
4752,2
4753,1
4754,0
4755,1
4756,0
4757,0
4758,0
4759,2
4760,0
4761,2
4762,0
4763,1
4764,0
4765,1
4766,2
4767,1
4768,1
4769,1
4770,1
4771,1
4772,1
4773,1
4774,0
4775,1
4776,1
4777,0
4778,0
4779,0
4780,0
4781,0
4782,0
4783,2
4784,1
4785,0
4786,1
4787,0
4788,1
4789,1
4790,0
4791,0
4792,2
4793,2
4794,2
4795,0
4796,1
4797,1
4798,0
4799,1
4800,2
4801,1
4802,1
4803,1
4804,2
4805,2
4806,1
4807,1
4808,2
4809,2
4810,1
4811,1
4812,2
4813,0
4814,1
4815,2
4816,0
4817,0
4818,2
4819,1
4820,0
4821,2
4822,2
4823,1
4824,0
4825,1
4826,1
4827,0
4828,0
4829,1
4830,2
4831,1
4832,0
4833,0
4834,1
4835,0
4836,2
4837,2
4838,1
4839,0
4840,0
4841,0
4842,1
4843,1
4844,0
4845,2
4846,1
4847,1
4848,2
4849,1
4850,1
4851,2
4852,0
4853,1
4854,2
4855,1
4856,2
4857,0
4858,0
4859,2
4860,2
4861,2
4862,2
4863,1
4864,1
4865,1
4866,0
4867,2
4868,2
4869,0
4870,0
4871,1
4872,2
4873,2
4874,2
4875,2
4876,1
4877,1
4878,1
4879,1
4880,2
4881,1
4882,1
4883,2
4884,1
4885,0
4886,1
4887,0
4888,2
4889,0
4890,2
4891,1
4892,1
4893,0
4894,0
4895,0
4896,1
4897,2
4898,1
4899,1
4900,2
4901,0
4902,0
4903,2
4904,1
4905,2
4906,2
4907,2
4908,2
4909,1
4910,1
4911,1
4912,1
4913,2
4914,0
4915,0
4916,1
4917,1
4918,1
4919,0
4920,2
4921,0
4922,2
4923,1
4924,1
4925,2
4926,0
4927,1
4928,1
4929,2
4930,1
4931,1
4932,1
4933,2
4934,0
4935,1
4936,1
4937,0
4938,0
4939,2
4940,2
4941,0
4942,0
4943,0
4944,1
4945,1
4946,1
4947,1
4948,2
4949,1
4950,0
4951,1
4952,1
4953,1
4954,2
4955,1
4956,2
4957,1
4958,1
4959,2
4960,1
4961,2
4962,0
4963,0
4964,1
4965,1
4966,1
4967,1
4968,0
4969,0
4970,2
4971,2
4972,1
4973,2
4974,1
4975,1
4976,2
4977,0
4978,1
4979,1
4980,1
4981,1
4982,1
4983,2
4984,0
4985,2
4986,1
4987,0
4988,1
4989,1
4990,1
4991,2
4992,2
4993,1
4994,2
4995,0
4996,1
4997,2
4998,0
4999,2
5000,2
5001,0
5002,1
5003,0
5004,0
5005,1
5006,1
5007,0
5008,1
5009,1
5010,0
5011,0
5012,0
5013,2
5014,2
5015,0
5016,1
5017,0
5018,1
5019,2
5020,1
5021,0
5022,0
5023,2
5024,1
5025,2
5026,0
5027,0
5028,2
5029,1
5030,1
5031,2
5032,2
5033,1
5034,1
5035,0
5036,1
5037,0
5038,0
5039,2
5040,2
5041,0
5042,2
5043,0
5044,1
5045,0
5046,1
5047,0
5048,2
5049,0
5050,0
5051,1
5052,1
5053,1
5054,1
5055,2
5056,1
5057,2
5058,2
5059,1
5060,0
5061,2
5062,1
5063,0
5064,1
5065,1
5066,2
5067,1
5068,1
5069,1
5070,1
5071,0
5072,1
5073,1
5074,0
5075,0
5076,2
5077,1
5078,2
5079,0
5080,1
5081,0
5082,1
5083,0
5084,1
5085,0
5086,2
5087,0
5088,1
5089,2
5090,1
5091,2
5092,1
5093,1
5094,1
5095,1
5096,1
5097,1
5098,0
5099,1
5100,2
5101,2
5102,1
5103,2
5104,2
5105,0
5106,1
5107,1
5108,1
5109,0
5110,1
5111,0
5112,2
5113,2
5114,1
5115,0
5116,1
5117,2
5118,1
5119,0
5120,1
5121,2
5122,0
5123,2
5124,2
5125,0
5126,2
5127,2
5128,1
5129,1
5130,1
5131,0
5132,1
5133,0
5134,2
5135,0
5136,1
5137,0
5138,0
5139,1
5140,1
5141,2
5142,0
5143,2
5144,2
5145,0
5146,1
5147,1
5148,1
5149,0
5150,1
5151,0
5152,1
5153,0
5154,0
5155,0
5156,1
5157,1
5158,2
5159,0
5160,2
5161,1
5162,0
5163,0
5164,2
5165,1
5166,0
5167,1
5168,1
5169,1
5170,1
5171,2
5172,0
5173,0
5174,1
5175,0
5176,2
5177,2
5178,1
5179,0
5180,2
5181,1
5182,0
5183,0
5184,0
5185,2
5186,0
5187,0
5188,0
5189,1
5190,1
5191,0
5192,2
5193,2
5194,1
5195,1
5196,1
5197,1
5198,0
5199,1
5200,1
5201,1
5202,2
5203,1
5204,0
5205,1
5206,2
5207,0
5208,0
5209,0
5210,1
5211,1
5212,1
5213,1
5214,0
5215,2
5216,1
5217,2
5218,0
5219,1
5220,0
5221,2
5222,1
5223,0
5224,2
5225,1
5226,1
5227,2
5228,0
5229,1
5230,2
5231,0
5232,2
5233,1
5234,1
5235,2
5236,2
5237,1
5238,2
5239,2
5240,0
5241,1
5242,2
5243,0
5244,2
5245,0
5246,2
5247,1
5248,1
5249,1
5250,2
5251,1
5252,0
5253,0
5254,2
5255,0
5256,2
5257,1
5258,1
5259,1
5260,2
5261,0
5262,1
5263,2
5264,1
5265,1
5266,0
5267,1
5268,0
5269,0
5270,0
5271,2
5272,1
5273,2
5274,1
5275,0
5276,0
5277,1
5278,0
5279,1
5280,1
5281,2
5282,0
5283,0
5284,2
5285,0
5286,2
5287,1
5288,0
5289,1
5290,1
5291,2
5292,2
5293,0
5294,1
5295,1
5296,2
5297,0
5298,0
5299,2
5300,0
5301,2
5302,2
5303,1
5304,2
5305,0
5306,0
5307,0
5308,1
5309,0
5310,1
5311,2
5312,2
5313,1
5314,2
5315,1
5316,2
5317,2
5318,2
5319,2
5320,1
5321,1
5322,0
5323,2
5324,0
5325,1
5326,1
5327,0
5328,0
5329,1
5330,2
5331,2
5332,1
5333,0
5334,2
5335,2
5336,1
5337,2
5338,1
5339,2
5340,0
5341,1
5342,2
5343,0
5344,0
5345,2
5346,1
5347,1
5348,1
5349,2
5350,2
5351,0
5352,0
5353,2
5354,2
5355,0
5356,2
5357,0
5358,2
5359,1
5360,1
5361,1
5362,1
5363,2
5364,1
5365,1
5366,1
5367,2
5368,0
5369,0
5370,2
5371,2
5372,0
5373,0
5374,2
5375,0
5376,2
5377,0
5378,1
5379,0
5380,2
5381,2
5382,0
5383,0
5384,1
5385,2
5386,1
5387,0
5388,2
5389,1
5390,0
5391,0
5392,1
5393,2
5394,2
5395,1
5396,0
5397,0
5398,1
5399,2
5400,1
5401,2
5402,1
5403,1
5404,0
5405,1
5406,0
5407,1
5408,1
5409,2
5410,1
5411,1
5412,1
5413,1
5414,2
5415,1
5416,0
5417,2
5418,0
5419,1
5420,1
5421,0
5422,0
5423,1
5424,2
5425,1
5426,0
5427,2
5428,1
5429,1
5430,0
5431,1
5432,0
5433,1
5434,1
5435,1
5436,2
5437,0
5438,1
5439,0
5440,0
5441,0
5442,2
5443,1
5444,1
5445,2
5446,1
5447,0
5448,2
5449,2
5450,1
5451,2
5452,2
5453,1
5454,2
5455,2
5456,2
5457,1
5458,2
5459,0
5460,2
5461,2
5462,0
5463,0
5464,2
5465,0
5466,2
5467,1
5468,0
5469,1
5470,1
5471,1
5472,1
5473,2
5474,1
5475,1
5476,0
5477,2
5478,2
5479,2
5480,1
5481,1
5482,1
5483,2
5484,1
5485,2
5486,2
5487,1
5488,1
5489,2
5490,2
5491,1
5492,1
5493,1
5494,0
5495,1
5496,1
5497,1
5498,1
5499,2
5500,1
5501,2
5502,1
5503,1
5504,2
5505,2
5506,1
5507,0
5508,0
5509,2
5510,1
5511,1
5512,0
5513,1
5514,0
5515,2
5516,1
5517,0
5518,2
5519,1
5520,0
5521,1
5522,1
5523,0
5524,2
5525,2
5526,1
5527,1
5528,0
5529,2
5530,0
5531,1
5532,0
5533,1
5534,1
5535,0
5536,0
5537,2
5538,0
5539,1
5540,0
5541,1
5542,0
5543,1
5544,0
5545,1
5546,0
5547,0
5548,1
5549,2
5550,0
5551,1
5552,0
5553,1
5554,1
5555,1
5556,0
5557,1
5558,1
5559,1
5560,1
5561,1
5562,1
5563,2
5564,1
5565,2
5566,0
5567,2
5568,0
5569,1
5570,1
5571,2
5572,2
5573,1
5574,0
5575,1
5576,0
5577,0
5578,1
5579,0
5580,2
5581,1
5582,0
5583,1
5584,2
5585,1
5586,0
5587,1
5588,2
5589,0
5590,1
5591,2
5592,1
5593,0
5594,1
5595,2
5596,1
5597,1
5598,2
5599,2
5600,1
5601,1
5602,0
5603,2
5604,0
5605,0
5606,1
5607,2
5608,1
5609,0
5610,1
5611,1
5612,1
5613,1
5614,2
5615,1
5616,0
5617,2
5618,0
5619,1
5620,1
5621,2
5622,1
5623,1
5624,1
5625,0
5626,2
5627,2
5628,0
5629,0
5630,0
5631,2
5632,1
5633,1
5634,0
5635,1
5636,1
5637,1
5638,1
5639,1
5640,2
5641,0
5642,0
5643,1
5644,0
5645,2
5646,1
5647,2
5648,1
5649,2
5650,0
5651,1
5652,1
5653,0
5654,0
5655,2
5656,1
5657,0
5658,0
5659,1
5660,2
5661,2
5662,1
5663,2
5664,1
5665,2
5666,2
5667,2
5668,2
5669,1
5670,1
5671,1
5672,1
5673,1
5674,2
5675,0
5676,0
5677,1
5678,1
5679,2
5680,1
5681,0
5682,2
5683,1
5684,1
5685,0
5686,1
5687,0
5688,0
5689,1
5690,0
5691,0
5692,1
5693,2
5694,0
5695,2
5696,1
5697,0
5698,0
5699,0
5700,2
5701,0
5702,1
5703,2
5704,1
5705,1
5706,0
5707,0
5708,1
5709,0
5710,2
5711,2
5712,2
5713,1
5714,1
5715,1
5716,1
5717,1
5718,0
5719,2
5720,1
5721,1
5722,0
5723,1
5724,1
5725,1
5726,2
5727,1
5728,2
5729,2
5730,2
5731,0
5732,2
5733,0
5734,0
5735,0
5736,1
5737,0
5738,2
5739,1
5740,1
5741,1
5742,0
5743,2
5744,1
5745,0
5746,0
5747,0
5748,2
5749,2
5750,1
5751,2
5752,0
5753,1
5754,0
5755,1
5756,1
5757,2
5758,1
5759,0
5760,0
5761,1
5762,1
5763,1
5764,2
5765,2
5766,0
5767,1
5768,1
5769,1
5770,0
5771,0
5772,0
5773,0
5774,2
5775,1
5776,0
5777,0
5778,2
5779,1
5780,0
5781,2
5782,0
5783,2
5784,0
5785,2
5786,0
5787,1
5788,1
5789,2
5790,1
5791,2
5792,1
5793,0
5794,1
5795,2
5796,1
